trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1397010,350,1,"Grand River / Wixom",,0,23512,shp-350-51,1,1
2067020,350,3,"Grand River / Wixom",,0,23532,shp-350-51,1,1
1183070,350,2,"Grand River / Wixom",,0,23502,shp-350-51,1,1
1255070,350,2,"Grand River / Wixom",,0,23522,shp-350-51,1,1
1133010,350,1,"Grand River / Wixom",,0,23532,shp-350-51,1,1
1462070,350,2,"Grand River / Wixom",,0,23532,shp-350-51,1,1
1745020,350,3,"Grand River / Wixom",,0,23502,shp-350-51,1,1
1242020,350,3,"Grand River / Wixom",,0,23512,shp-350-51,1,1
1987070,350,2,"Grand River / Wixom",,0,23512,shp-350-51,1,1
2107020,350,3,"Grand River / Wixom",,0,23512,shp-350-51,1,1
1697070,350,2,"Grand River / Wixom",,0,23502,shp-350-51,1,1
1636010,350,1,"Haggerty",,1,23502,shp-350-01,1,1
1548070,350,2,"Haggerty",,1,23522,shp-350-01,1,1
2010020,350,3,"Haggerty",,1,23512,shp-350-01,1,1
1248010,350,1,"Haggerty",,1,23512,shp-350-01,1,1
1264070,350,2,"Haggerty",,1,23512,shp-350-01,1,1
1714010,350,1,"Haggerty",,1,23522,shp-350-01,1,1
1486020,350,3,"Haggerty",,1,23532,shp-350-01,1,1
1502020,350,3,"Haggerty",,1,23522,shp-350-01,1,1
1401070,350,2,"Haggerty",,1,23502,shp-350-01,1,1
126010,350,1,"Haggerty",,1,23522,shp-350-01,1,1
2181020,350,3,"Haggerty",,1,23502,shp-350-01,1,1
1481070,350,2,"Haggerty",,1,23522,shp-350-01,1,1
2500010,350,1,"Haggerty",,1,23532,shp-350-01,1,1
2342020,350,3,"Haggerty",,1,23512,shp-350-01,1,1
2665020,350,3,"Haggerty",,1,23532,shp-350-01,1,1
1482010,350,1,"Haggerty",,1,23512,shp-350-01,1,1
173020,350,3,"Haggerty",,1,23522,shp-350-01,1,1
1691010,350,1,"Haggerty",,1,23512,shp-350-01,1,1
2037070,350,2,"Haggerty",,1,23532,shp-350-01,1,1
2834010,350,1,"Haggerty",,1,23512,shp-350-01,1,1
2921010,350,1,"Haggerty",,1,23522,shp-350-01,1,1
2337020,350,3,"Haggerty",,1,23512,shp-350-01,1,1
1047070,350,2,"Haggerty",,1,23502,shp-350-01,1,1
3169020,350,3,"Haggerty",,1,23502,shp-350-01,1,1
2663070,350,2,"Haggerty",,1,23532,shp-350-01,1,1
250020,350,3,"Haggerty",,1,23532,shp-350-01,1,1
3140010,350,1,"Haggerty",,1,23532,shp-350-01,1,1
2129020,350,3,"Haggerty",,1,23502,shp-350-01,1,1
2095070,350,2,"Haggerty",,1,23532,shp-350-01,1,1
2800010,350,1,"Haggerty",,1,23522,shp-350-01,1,1
2260020,350,3,"Haggerty",,1,23522,shp-350-01,1,1
2986020,350,3,"Haggerty",,1,23532,shp-350-01,1,1
1991020,350,3,"Haggerty",,1,23522,shp-350-01,1,1
3045010,350,1,"Haggerty",,1,23512,shp-350-01,1,1
3109010,350,1,"Haggerty",,1,23522,shp-350-01,1,1
2805070,350,2,"Haggerty",,1,23512,shp-350-01,1,1
3388070,350,2,"Haggerty",,1,23512,shp-350-01,1,1
2657070,350,2,"Haggerty",,1,23512,shp-350-01,1,1
670020,350,3,"Haggerty",,1,23502,shp-350-01,1,1
85020,350,3,"Haggerty",,1,23512,shp-350-01,1,1
1886020,350,3,"Haggerty",,1,23502,shp-350-01,1,1
236070,350,2,"Haggerty",,1,23512,shp-350-01,1,1
591070,350,2,"Haggerty",,1,23532,shp-350-01,1,1
748020,350,3,"Haggerty",,1,23512,shp-350-01,1,1
964070,350,2,"Haggerty",,1,23522,shp-350-01,1,1
2969070,350,2,"Haggerty",,1,23522,shp-350-01,1,1
2618070,350,2,"Haggerty",,1,23522,shp-350-01,1,1
774070,350,2,"Haggerty",,1,23502,shp-350-01,1,1
665070,350,2,"Haggerty",,1,23502,shp-350-01,1,1
481070,350,2,"Haggerty",,1,23502,shp-350-01,1,1
197020,350,3,"Haggerty",,1,23522,shp-350-01,1,1
861070,375,2,"Amazon Pontiac",,1,23722,shp-375-01,1,1
2925070,375,2,"Amazon Pontiac",,1,23702,shp-375-01,1,1
550070,375,2,"Amazon Pontiac",,1,23722,shp-375-01,1,1
725020,375,3,"Amazon Pontiac",,1,23652,shp-375-01,1,1
319070,375,2,"Amazon Pontiac",,1,23702,shp-375-01,1,1
3195020,375,3,"Amazon Pontiac",,1,23662,shp-375-01,1,1
452020,375,3,"Amazon Pontiac",,1,23682,shp-375-01,1,1
2225020,375,3,"Amazon Pontiac",,1,23662,shp-375-01,1,1
2158070,375,2,"Amazon Pontiac",,1,23742,shp-375-01,1,1
83020,375,3,"Amazon Pontiac",,1,23702,shp-375-01,1,1
1225020,375,3,"Amazon Pontiac",,1,23692,shp-375-01,1,1
1300070,375,2,"Amazon Pontiac",,1,23712,shp-375-01,1,1
75020,375,3,"Amazon Pontiac",,1,23692,shp-375-01,1,1
3329020,375,3,"Amazon Pontiac",,1,23702,shp-375-01,1,1
40020,375,3,"Amazon Pontiac",,1,23662,shp-375-01,1,1
466070,375,2,"Amazon Pontiac",,1,23732,shp-375-01,1,1
353020,375,3,"Amazon Pontiac",,1,23682,shp-375-01,1,1
546020,375,3,"Amazon Pontiac",,1,23702,shp-375-01,1,1
869070,375,2,"Amazon Pontiac",,1,23752,shp-375-01,1,1
2725020,375,3,"Amazon Pontiac",,1,23672,shp-375-01,1,1
2521020,375,3,"Amazon Pontiac",,1,23682,shp-375-01,1,1
1036070,375,2,"Amazon Pontiac",,1,23742,shp-375-01,1,1
1189020,375,3,"Amazon Pontiac",,1,23672,shp-375-01,1,1
245020,375,3,"Amazon Pontiac",,1,23692,shp-375-01,1,1
1897070,375,2,"Amazon Pontiac",,1,23702,shp-375-01,1,1
1863070,375,2,"Amazon Pontiac",,1,23762,shp-375-01,1,1
1611070,375,2,"Amazon Pontiac",,1,23742,shp-375-01,1,1
2343070,375,2,"Amazon Pontiac",,1,23732,shp-375-01,1,1
1274070,375,2,"Amazon Pontiac",,1,23752,shp-375-01,1,1
128020,375,3,"Amazon Pontiac",,1,23652,shp-375-01,1,1
1597020,375,3,"Amazon Pontiac",,1,23672,shp-375-01,1,1
1134020,375,3,"Amazon Pontiac",,1,23652,shp-375-01,1,1
1060070,375,2,"Amazon Pontiac",,1,23752,shp-375-01,1,1
207070,375,2,"Amazon Pontiac",,1,23762,shp-375-01,1,1
1735070,375,2,"Amazon Pontiac",,1,23762,shp-375-01,1,1
1751070,375,2,"Old Redford Meijer",,0,23752,shp-375-51,1,1
100070,375,2,"Old Redford Meijer",,0,23752,shp-375-51,1,1
1003070,375,2,"Old Redford Meijer",,0,23702,shp-375-51,1,1
1805020,375,3,"Old Redford Meijer",,0,23672,shp-375-51,1,1
1147070,375,2,"Old Redford Meijer",,0,23752,shp-375-51,1,1
1792020,375,3,"Old Redford Meijer",,0,23672,shp-375-51,1,1
1268020,375,3,"Old Redford Meijer",,0,23692,shp-375-51,1,1
161070,375,2,"Old Redford Meijer",,0,23732,shp-375-51,1,1
1477020,375,3,"Old Redford Meijer",,0,23702,shp-375-51,1,1
2247020,375,3,"Old Redford Meijer",,0,23682,shp-375-51,1,1
159020,375,3,"Old Redford Meijer",,0,23652,shp-375-51,1,1
2552070,375,2,"Old Redford Meijer",,0,23762,shp-375-51,1,1
1952070,375,2,"Old Redford Meijer",,0,23722,shp-375-51,1,1
294070,375,2,"Old Redford Meijer",,0,23722,shp-375-51,1,1
2606020,375,3,"Old Redford Meijer",,0,23682,shp-375-51,1,1
2226070,375,2,"Old Redford Meijer",,0,23742,shp-375-51,1,1
3349070,375,2,"Old Redford Meijer",,0,23742,shp-375-51,1,1
641070,375,2,"Old Redford Meijer",,0,23762,shp-375-51,1,1
3306070,375,2,"Old Redford Meijer",,0,23702,shp-375-51,1,1
3246020,375,3,"Old Redford Meijer",,0,23672,shp-375-51,1,1
736020,375,3,"Old Redford Meijer",,0,23702,shp-375-51,1,1
1553020,375,3,"Old Redford Meijer",,0,23682,shp-375-51,1,1
2167070,375,2,"Old Redford Meijer",,0,23722,shp-375-51,1,1
802020,375,3,"Old Redford Meijer",,0,23692,shp-375-51,1,1
512070,375,2,"Old Redford Meijer",,0,23712,shp-375-51,1,1
932020,375,3,"Old Redford Meijer",,0,23662,shp-375-51,1,1
3393020,375,3,"Old Redford Meijer",,0,23652,shp-375-51,1,1
836020,375,3,"Old Redford Meijer",,0,23662,shp-375-51,1,1
2825020,375,3,"Old Redford Meijer",,0,23702,shp-375-51,1,1
664070,375,2,"Old Redford Meijer",,0,23702,shp-375-51,1,1
78020,375,3,"Old Redford Meijer",,0,23692,shp-375-51,1,1
3061020,375,3,"Old Redford Meijer",,0,23662,shp-375-51,1,1
863070,375,2,"Old Redford Meijer",,0,23732,shp-375-51,1,1
1667020,375,3,"Old Redford Meijer",,0,23652,shp-375-51,1,1
3058020,405,3,"Henry Ford West Bloomfield",,0,24102,shp-405-52,1,1
398020,405,3,"Henry Ford West Bloomfield",,0,24062,shp-405-52,1,1
3399020,405,3,"Henry Ford West Bloomfield",,0,24052,shp-405-52,1,1
3043070,405,2,"Henry Ford West Bloomfield",,0,24082,shp-405-52,1,1
287020,405,3,"Henry Ford West Bloomfield",,0,24082,shp-405-52,1,1
547070,405,2,"Henry Ford West Bloomfield",,0,24092,shp-405-52,1,1
3125020,405,3,"Henry Ford West Bloomfield",,0,24082,shp-405-52,1,1
2660020,405,3,"Henry Ford West Bloomfield",,0,24092,shp-405-52,1,1
1518070,405,2,"Henry Ford West Bloomfield",,0,24052,shp-405-52,1,1
911070,405,2,"Henry Ford West Bloomfield",,0,24062,shp-405-52,1,1
906070,405,2,"Henry Ford West Bloomfield",,0,24072,shp-405-52,1,1
881020,405,3,"Henry Ford West Bloomfield",,0,24102,shp-405-52,1,1
1357020,405,3,"Henry Ford West Bloomfield",,0,24092,shp-405-52,1,1
3343070,405,2,"Henry Ford West Bloomfield",,0,24092,shp-405-52,1,1
412070,405,2,"Henry Ford West Bloomfield",,0,24102,shp-405-52,1,1
585020,405,3,"Henry Ford West Bloomfield",,0,24072,shp-405-52,1,1
558070,405,2,"Henry Ford West Bloomfield",,0,24082,shp-405-52,1,1
2957070,405,2,"Henry Ford West Bloomfield",,0,24052,shp-405-52,1,1
2690020,405,3,"Henry Ford West Bloomfield",,0,24092,shp-405-52,1,1
1140020,405,3,"Henry Ford West Bloomfield",,0,24082,shp-405-52,1,1
2598020,405,3,"Henry Ford West Bloomfield",,0,24072,shp-405-52,1,1
2971020,405,3,"Henry Ford West Bloomfield",,0,24072,shp-405-52,1,1
2403070,405,2,"Henry Ford West Bloomfield",,0,24052,shp-405-52,1,1
1148020,405,3,"Henry Ford West Bloomfield",,0,24062,shp-405-52,1,1
3014020,405,3,"Henry Ford West Bloomfield",,0,24052,shp-405-52,1,1
1620020,405,3,"Henry Ford West Bloomfield",,0,24102,shp-405-52,1,1
1690070,405,2,"Henry Ford West Bloomfield",,0,24092,shp-405-52,1,1
2543020,405,3,"Henry Ford West Bloomfield",,0,24052,shp-405-52,1,1
1190070,405,2,"Henry Ford West Bloomfield",,0,24082,shp-405-52,1,1
1374070,405,2,"Jason Hargrove Transit Center",,1,24082,shp-405-03,1,1
2499070,405,2,"Jason Hargrove Transit Center",,1,24072,shp-405-03,1,1
1598020,405,3,"Jason Hargrove Transit Center",,1,24102,shp-405-03,1,1
2121070,405,2,"Jason Hargrove Transit Center",,1,24052,shp-405-03,1,1
1472020,405,3,"Jason Hargrove Transit Center",,1,24092,shp-405-03,1,1
2169070,405,2,"Jason Hargrove Transit Center",,1,24102,shp-405-03,1,1
1752070,405,2,"Jason Hargrove Transit Center",,1,24092,shp-405-03,1,1
2702070,405,2,"Jason Hargrove Transit Center",,1,24052,shp-405-03,1,1
2759020,405,3,"Jason Hargrove Transit Center",,1,24072,shp-405-03,1,1
2784070,405,2,"Jason Hargrove Transit Center",,1,24062,shp-405-03,1,1
2810070,405,2,"Jason Hargrove Transit Center",,1,24052,shp-405-03,1,1
2582020,405,3,"Jason Hargrove Transit Center",,1,24052,shp-405-03,1,1
2673020,405,3,"Jason Hargrove Transit Center",,1,24062,shp-405-03,1,1
3258020,405,3,"Jason Hargrove Transit Center",,1,24082,shp-405-03,1,1
2703020,405,3,"Jason Hargrove Transit Center",,1,24072,shp-405-03,1,1
2519070,405,2,"Jason Hargrove Transit Center",,1,24082,shp-405-03,1,1
493020,405,3,"Jason Hargrove Transit Center",,1,24062,shp-405-03,1,1
3377020,405,3,"Jason Hargrove Transit Center",,1,24092,shp-405-03,1,1
761070,405,2,"Jason Hargrove Transit Center",,1,24082,shp-405-03,1,1
3269020,405,3,"Jason Hargrove Transit Center",,1,24092,shp-405-03,1,1
2977020,405,3,"Jason Hargrove Transit Center",,1,24052,shp-405-03,1,1
1416020,405,3,"Jason Hargrove Transit Center",,1,24102,shp-405-03,1,1
2452070,405,2,"Jason Hargrove Transit Center",,1,24092,shp-405-03,1,1
2316020,405,3,"Jason Hargrove Transit Center",,1,24102,shp-405-03,1,1
554020,405,3,"Jason Hargrove Transit Center",,1,24062,shp-405-03,1,1
350020,405,3,"Jason Hargrove Transit Center",,1,24082,shp-405-03,1,1
3092070,405,2,"Jason Hargrove Transit Center",,1,24092,shp-405-03,1,1
2893020,405,3,"Jason Hargrove Transit Center",,1,24082,shp-405-03,1,1
205020,405,3,"Jason Hargrove Transit Center",,1,24052,shp-405-03,1,1
1600020,415,3,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
3305010,415,1,"Meijer-14 Mile",,1,24152,shp-415-02,1,1
763010,415,1,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
387070,415,2,"Meijer-14 Mile",,1,24192,shp-415-02,1,1
468020,415,3,"Meijer-14 Mile",,1,24152,shp-415-02,1,1
3396010,415,1,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
2857020,415,3,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
3134010,415,1,"Meijer-14 Mile",,1,24162,shp-415-02,1,1
261020,415,3,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
614010,415,1,"Meijer-14 Mile",,1,24162,shp-415-02,1,1
980070,415,2,"Meijer-14 Mile",,1,24192,shp-415-02,1,1
662010,415,1,"Meijer-14 Mile",,1,24182,shp-415-02,1,1
677070,415,2,"Meijer-14 Mile",,1,24182,shp-415-02,1,1
233010,415,1,"Meijer-14 Mile",,1,24152,shp-415-02,1,1
2206010,415,1,"Meijer-14 Mile",,1,24152,shp-415-02,1,1
2534020,415,3,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
1782010,415,1,"Meijer-14 Mile",,1,24182,shp-415-02,1,1
333010,415,1,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
3206010,415,1,"Meijer-14 Mile",,1,24182,shp-415-02,1,1
813070,415,2,"Meijer-14 Mile",,1,24192,shp-415-02,1,1
3403070,415,2,"Meijer-14 Mile",,1,24182,shp-415-02,1,1
2859070,415,2,"Meijer-14 Mile",,1,24192,shp-415-02,1,1
2722070,415,2,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
2883070,415,2,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
3096020,415,3,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
1129010,415,1,"Meijer-14 Mile",,1,24152,shp-415-02,1,1
221010,415,1,"Meijer-14 Mile",,1,24152,shp-415-02,1,1
269010,415,1,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
2616070,415,2,"Meijer-14 Mile",,1,24192,shp-415-02,1,1
3101010,415,1,"Meijer-14 Mile",,1,24182,shp-415-02,1,1
1070010,415,1,"Meijer-14 Mile",,1,24162,shp-415-02,1,1
1167020,415,3,"Meijer-14 Mile",,1,24152,shp-415-02,1,1
2357070,415,2,"Meijer-14 Mile",,1,24182,shp-415-02,1,1
2567020,415,3,"Meijer-14 Mile",,1,24152,shp-415-02,1,1
1608070,415,2,"Meijer-14 Mile",,1,24152,shp-415-02,1,1
2079070,415,2,"Meijer-14 Mile",,1,24192,shp-415-02,1,1
2162070,415,2,"Meijer-14 Mile",,1,24192,shp-415-02,1,1
2165020,415,3,"Meijer-14 Mile",,1,24152,shp-415-02,1,1
1561010,415,1,"Meijer-14 Mile",,1,24162,shp-415-02,1,1
1406020,415,3,"Meijer-14 Mile",,1,24152,shp-415-02,1,1
1157020,415,3,"Meijer-14 Mile",,1,24152,shp-415-02,1,1
1206070,415,2,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
1081010,415,1,"Meijer-14 Mile",,1,24162,shp-415-02,1,1
1113020,415,3,"Meijer-14 Mile",,1,24152,shp-415-02,1,1
177020,415,3,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
1910010,415,1,"Meijer-14 Mile",,1,24182,shp-415-02,1,1
1342010,415,1,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
2012020,415,3,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
19070,415,2,"Northland Drive",,0,24162,shp-415-52,1,1
1959010,415,1,"Northland Drive",,0,24152,shp-415-52,1,1
1820070,415,2,"Northland Drive",,0,24162,shp-415-52,1,1
1192010,415,1,"Northland Drive",,0,24152,shp-415-52,1,1
1437010,415,1,"Northland Drive",,0,24152,shp-415-52,1,1
1247070,415,2,"Northland Drive",,0,24202,shp-415-52,1,1
1526070,415,2,"Northland Drive",,0,24202,shp-415-52,1,1
2146020,415,3,"Northland Drive",,0,24182,shp-415-52,1,1
1418020,415,3,"Northland Drive",,0,24182,shp-415-52,1,1
1348010,415,1,"Northland Drive",,0,24182,shp-415-52,1,1
2501010,415,1,"Northland Drive",,0,24182,shp-415-52,1,1
2470010,415,1,"Northland Drive",,0,24152,shp-415-52,1,1
2210010,415,1,"Northland Drive",,0,24172,shp-415-52,1,1
1813010,415,1,"Northland Drive",,0,24172,shp-415-52,1,1
2902070,415,2,"Northland Drive",,0,24162,shp-415-52,1,1
2987070,415,2,"Northland Drive",,0,24162,shp-415-52,1,1
3037020,415,3,"Northland Drive",,0,24182,shp-415-52,1,1
329020,415,3,"Northland Drive",,0,24182,shp-415-52,1,1
3112010,415,1,"Northland Drive",,0,24162,shp-415-52,1,1
3303070,415,2,"Northland Drive",,0,24202,shp-415-52,1,1
3223010,415,1,"Northland Drive",,0,24162,shp-415-52,1,1
2092010,415,1,"Northland Drive",,0,24182,shp-415-52,1,1
2747020,415,3,"Northland Drive",,0,24182,shp-415-52,1,1
57020,415,3,"Northland Drive",,0,24162,shp-415-52,1,1
3143020,415,3,"Northland Drive",,0,24162,shp-415-52,1,1
373020,415,3,"Northland Drive",,0,24162,shp-415-52,1,1
409010,415,1,"Northland Drive",,0,24172,shp-415-52,1,1
570020,415,3,"Northland Drive",,0,24162,shp-415-52,1,1
65020,415,3,"Northland Drive",,0,24182,shp-415-52,1,1
3277020,415,3,"Northland Drive",,0,24162,shp-415-52,1,1
3072010,415,1,"Northland Drive",,0,24172,shp-415-52,1,1
1612010,415,1,"Northland Drive",,0,24162,shp-415-52,1,1
841020,415,3,"Northland Drive",,0,24182,shp-415-52,1,1
2466010,415,1,"Northland Drive",,0,24172,shp-415-52,1,1
1934020,415,3,"Northland Drive",,0,24182,shp-415-52,1,1
676010,415,1,"Northland Drive",,0,24182,shp-415-52,1,1
506070,415,2,"Northland Drive",,0,24202,shp-415-52,1,1
2704070,415,2,"Northland Drive",,0,24202,shp-415-52,1,1
937020,415,3,"Northland Drive",,0,24162,shp-415-52,1,1
3359010,415,1,"Northland Drive",,0,24182,shp-415-52,1,1
494070,415,2,"Northland Drive",,0,24162,shp-415-52,1,1
3287010,415,1,"Northland Drive",,0,24152,shp-415-52,1,1
43070,415,2,"Northland Drive",,0,24162,shp-415-52,1,1
683010,415,1,"Northland Drive",,0,24162,shp-415-52,1,1
33070,415,2,"Northland Drive",,0,24202,shp-415-52,1,1
870020,415,3,"Northland Drive",,0,24162,shp-415-52,1,1
843010,415,1,"Northland Drive",,0,24162,shp-415-52,1,1
851070,415,2,"Northland Drive",,0,24202,shp-415-52,1,1
1891070,415,2,"Northland Drive",,0,24162,shp-415-52,1,1
902020,420,3,"Meijer-14 Mile",,1,24182,shp-420-03,1,1
3104070,420,2,"Meijer-14 Mile",,1,24162,shp-420-03,1,1
2985020,420,3,"Meijer-14 Mile",,1,24182,shp-420-03,1,1
436070,420,2,"Meijer-14 Mile",,1,24202,shp-420-03,1,1
2949070,420,2,"Meijer-14 Mile",,1,24202,shp-420-03,1,1
3230070,420,2,"Meijer-14 Mile",,1,24162,shp-420-03,1,1
2330020,420,3,"Meijer-14 Mile",,1,24162,shp-420-03,1,1
123020,420,3,"Meijer-14 Mile",,1,24182,shp-420-03,1,1
1350020,420,3,"Meijer-14 Mile",,1,24182,shp-420-03,1,1
1534020,420,3,"Meijer-14 Mile",,1,24182,shp-420-03,1,1
3336070,420,2,"Meijer-14 Mile",,1,24162,shp-420-03,1,1
73070,420,2,"Meijer-14 Mile",,1,24162,shp-420-03,1,1
3288070,420,2,"Meijer-14 Mile",,1,24202,shp-420-03,1,1
84020,420,3,"Meijer-14 Mile",,1,24162,shp-420-03,1,1
1474070,420,2,"Meijer-14 Mile",,1,24162,shp-420-03,1,1
513070,420,2,"Meijer-14 Mile",,1,24202,shp-420-03,1,1
647020,420,3,"Meijer-14 Mile",,1,24182,shp-420-03,1,1
1827070,420,2,"Meijer-14 Mile",,1,24162,shp-420-03,1,1
2116020,420,3,"Meijer-14 Mile",,1,24162,shp-420-03,1,1
2693020,420,3,"Meijer-14 Mile",,1,24162,shp-420-03,1,1
1057070,420,2,"Meijer-14 Mile",,1,24202,shp-420-03,1,1
2795020,420,3,"Meijer-14 Mile",,1,24162,shp-420-03,1,1
2019070,420,2,"Meijer-14 Mile",,1,24162,shp-420-03,1,1
1901070,420,2,"Meijer-14 Mile",,1,24202,shp-420-03,1,1
2286070,420,2,"Meijer-14 Mile",,1,24202,shp-420-03,1,1
1111020,420,3,"Meijer-14 Mile",,1,24182,shp-420-03,1,1
1191020,420,3,"Meijer-14 Mile",,1,24162,shp-420-03,1,1
1679020,420,3,"Meijer-14 Mile",,1,24162,shp-420-03,1,1
1110020,420,3,"Northland",,0,24152,shp-420-53,1,1
1015070,420,2,"Northland",,0,24172,shp-420-53,1,1
1194020,420,3,"Northland",,0,24172,shp-420-53,1,1
2157070,420,2,"Northland",,0,24192,shp-420-53,1,1
1283020,420,3,"Northland",,0,24152,shp-420-53,1,1
1695020,420,3,"Northland",,0,24152,shp-420-53,1,1
1559070,420,2,"Northland",,0,24172,shp-420-53,1,1
1377070,420,2,"Northland",,0,24152,shp-420-53,1,1
1452070,420,2,"Northland",,0,24182,shp-420-53,1,1
2223070,420,2,"Northland",,0,24192,shp-420-53,1,1
1898020,420,3,"Northland",,0,24152,shp-420-53,1,1
2862020,420,3,"Northland",,0,24152,shp-420-53,1,1
2591070,420,2,"Northland",,0,24192,shp-420-53,1,1
2584020,420,3,"Northland",,0,24172,shp-420-53,1,1
304070,420,2,"Northland",,0,24182,shp-420-53,1,1
2001070,420,2,"Northland",,0,24192,shp-420-53,1,1
2760070,420,2,"Northland",,0,24192,shp-420-53,1,1
742020,420,3,"Northland",,0,24172,shp-420-53,1,1
2530070,420,2,"Northland",,0,24182,shp-420-53,1,1
2855020,420,3,"Northland",,0,24172,shp-420-53,1,1
383070,420,2,"Northland",,0,24192,shp-420-53,1,1
345020,420,3,"Northland",,0,24152,shp-420-53,1,1
3317070,420,2,"Northland",,0,24152,shp-420-53,1,1
807020,420,3,"Northland",,0,24152,shp-420-53,1,1
3118020,420,3,"Northland",,0,24172,shp-420-53,1,1
3379020,420,3,"Northland",,0,24152,shp-420-53,1,1
3083020,420,3,"Northland",,0,24172,shp-420-53,1,1
699070,420,2,"Northland",,0,24172,shp-420-53,1,1
719020,430,3,"Adams Road",,1,24302,shp-430-04,1,1
3355020,430,3,"Adams Road",,1,24312,shp-430-04,1,1
2942020,430,3,"Adams Road",,1,24332,shp-430-04,1,1
86020,430,3,"Adams Road",,1,24302,shp-430-04,1,1
896020,430,3,"Adams Road",,1,24302,shp-430-04,1,1
2628020,430,3,"Adams Road",,1,24322,shp-430-04,1,1
3154020,430,3,"Adams Road",,1,24322,shp-430-04,1,1
2738020,430,3,"Adams Road",,1,24332,shp-430-04,1,1
1927020,430,3,"Adams Road",,1,24322,shp-430-04,1,1
2492020,430,3,"Adams Road",,1,24332,shp-430-04,1,1
1332020,430,3,"Adams Road",,1,24312,shp-430-04,1,1
117020,430,3,"Adams Road",,1,24312,shp-430-04,1,1
2060020,430,3,"Adams Road via Royal Oak HS/MS",,1,24312,shp-430-03,1,1
2739020,430,3,"Adams Road via Royal Oak HS/MS",,1,24302,shp-430-03,1,1
829020,430,3,"Adams Road via Royal Oak HS/MS",,1,24332,shp-430-03,1,1
953020,430,3,"Adams Road via Royal Oak HS/MS",,1,24322,shp-430-03,1,1
99020,430,3,"Royal Oak Transit Center",,0,24302,shp-430-53,1,1
3243020,430,3,"Royal Oak Transit Center",,0,24322,shp-430-53,1,1
339020,430,3,"Royal Oak Transit Center",,0,24312,shp-430-53,1,1
425020,430,3,"Royal Oak Transit Center",,0,24312,shp-430-53,1,1
1750020,430,3,"Royal Oak Transit Center",,0,24332,shp-430-53,1,1
2199020,430,3,"Royal Oak TC via Royal Oak HS/MS",,0,24302,shp-430-54,1,1
2478020,430,3,"Royal Oak Transit Center",,0,24302,shp-430-53,1,1
3069020,430,3,"Royal Oak Transit Center",,0,24332,shp-430-53,1,1
820020,430,3,"Royal Oak Transit Center",,0,24312,shp-430-53,1,1
328020,430,3,"Royal Oak TC via Royal Oak HS/MS",,0,24312,shp-430-54,1,1
715020,430,3,"Royal Oak Transit Center",,0,24322,shp-430-53,1,1
3111020,430,3,"Royal Oak Transit Center",,0,24332,shp-430-53,1,1
1286020,430,3,"Royal Oak Transit Center",,0,24322,shp-430-53,1,1
1215020,430,3,"Royal Oak Transit Center",,0,24302,shp-430-53,1,1
2520020,430,3,"Royal Oak TC via Royal Oak HS/MS",,0,24322,shp-430-54,1,1
208020,430,3,"Royal Oak TC via Royal Oak HS/MS",,0,24332,shp-430-54,1,1
1884070,450,2,"Jason Hargrove Transit Center",,0,24532,shp-450-53,1,1
1795020,450,3,"Jason Hargrove Transit Center",,0,24502,shp-450-53,1,1
1878020,450,3,"Jason Hargrove Transit Center",,0,24582,shp-450-53,1,1
1466070,450,2,"Jason Hargrove Transit Center",,0,24502,shp-450-53,1,1
2017070,450,2,"Jason Hargrove Transit Center",,0,24612,shp-450-53,1,1
1335020,450,3,"Jason Hargrove Transit Center",,0,24502,shp-450-53,1,1
129010,450,1,"Jason Hargrove Transit Center",,0,24512,shp-450-53,1,1
1161070,450,2,"Jason Hargrove Transit Center",,0,24592,shp-450-53,1,1
1619070,450,2,"Jason Hargrove Transit Center",,0,24552,shp-450-53,1,1
1874010,450,1,"Jason Hargrove Transit Center",,0,24522,shp-450-53,1,1
1136020,450,3,"Jason Hargrove Transit Center",,0,24572,shp-450-53,1,1
92020,450,3,"Jason Hargrove Transit Center",,0,24582,shp-450-53,1,1
3046070,450,2,"Jason Hargrove Transit Center",,0,24502,shp-450-53,1,1
613070,450,2,"Jason Hargrove Transit Center",,0,24612,shp-450-53,1,1
3413020,450,3,"Jason Hargrove Transit Center",,0,24582,shp-450-53,1,1
3333020,450,3,"Jason Hargrove Transit Center",,0,24532,shp-450-53,1,1
448020,450,3,"Jason Hargrove Transit Center",,0,24502,shp-450-53,1,1
491010,450,1,"Jason Hargrove Transit Center",,0,24512,shp-450-53,1,1
